# 検証を通ったキャラクター紹介ポスト。x_posts.py verify が書く。
# 公式アカウントの投稿で、本文にキャラ名が出るものだけが入る。
cid	vid	character	account	status_url	kind	checked_at	note
c136925	v47011	シオン・カルド	@T_Magia_otomate	https://x.com/T_Magia_otomate/status/1996761442830463113	誕生日	2026-09-12	紹介らしい ｜ ╋━━━━━━━━━━━━　💐✨Happy Birthday✨💐　━━━━━━━━━━━━╋今日はシオン・カルド（CV：
c136925	v47011	シオン・カルド	@T_Magia_otomate	https://x.com/T_Magia_otomate/status/1819312434810658958	イベントCG	2026-09-12	要確認 ｜ 【CG紹介】夏休みに生徒会メンバーと一緒にカルド家所有の別荘で過ごすことに。皆で夜のピクニックに出かけて――「私……この
c136925	v47011	シオン・カルド	@T_Magia_otomate	https://x.com/T_Magia_otomate/status/1819312189708386618	イベントCG	2026-09-12	要確認 ｜ 【CG紹介】ひったくり犯を追いかける主人公。その時、犯人の行く手を阻むように立ちふさがる人影が――！？シオン「……【黒の
c135341	v47012	シュンリン	@moeoto_otomate	https://x.com/moeoto_otomate/status/1760499904093225065	プロフィール	2026-09-12	要確認 ｜ 🐼【キャラクター情報①】　　　―  シュンリン  ―道士見習いをしている天真爛漫で【恋に憧れる】女の子。ペットの『ミーミ
c136336	v47012	ハオラン	@moeoto_otomate	https://x.com/moeoto_otomate/status/1760500155919577396	プロフィール	2026-09-12	紹介らしい ｜ 🐼【キャラクター情報②】　　　―  ハオラン  ―　　CV.坂田将吾中華飯店で働いている物腰柔らかで誠実な青年。主人公と
c136337	v47012	ユーハン	@moeoto_otomate	https://x.com/moeoto_otomate/status/1760500407405621729	プロフィール	2026-09-12	紹介らしい ｜ 🐼【キャラクター情報③】　　　―  ユーハン  ―　　　CV.浦 和希生意気で天邪鬼な青年。主人公とは幼い頃同じ地区に住
c136338	v47012	ロンレイ	@moeoto_otomate	https://x.com/moeoto_otomate/status/1760500659269558595	プロフィール	2026-09-12	紹介らしい ｜ 🐼【キャラクター情報④】　　　―  ロンレイ  ―　　 CV.島﨑信長王宮に勤めている紳士的な男性。まわりからの人望も厚
c136339	v47012	シャオウ	@moeoto_otomate	https://x.com/moeoto_otomate/status/1760500910902436314	プロフィール	2026-09-12	紹介らしい ｜ 🐼【キャラクター情報⑤】　　　―  シャオウ  ―　　 CV.松岡禎丞一匹狼の漢。身体も大きく目つきも悪いので威圧感がす
c138189	v47012	ウロ	@moeoto_otomate	https://x.com/moeoto_otomate/status/1803608710226301410	その他	2026-09-12	紹介らしい ｜ 🐼【乙女速報①】5人目の攻略対象の情報解禁！キャラクターPV公開🙌✨　　　- ウロ -    CV.小林千晃#オトメイト
c137827	v47013	カイゼ・オズマ	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1824790727584526434	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】本日開催されましたオトメイトパーティー2024にて発表となりましたメインキャストをご紹介📢ー暗い目を
c137829	v47013	クロード・グレイン	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1824790862485938676	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】本日開催されましたオトメイトパーティー2024にて発表となりましたメインキャストをご紹介📢ー廃墟に魅
c137830	v47013	モリィ・ウッドランド	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1824790979116929445	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】本日開催されましたオトメイトパーティー2024にて発表となりましたメインキャストをご紹介📢ーミステリ
c137830	v47013	モリィ・ウッドランド	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1861605869349413238	その他	2026-09-12	紹介らしい ｜ 【キャラクター紹介🧭】物語を彩るサブキャラクターを公開。彼らは果たしてどのように旅に関わってくるのか――アクレイ：#秋葉
c137831	v47013	ノイル・ベスティア	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1824791327101661689	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】本日開催されましたオトメイトパーティー2024にて発表となりましたメインキャストをご紹介📢ー荒々しい
c137832	v47013	ドロシー	@OvereqZ_otomate	https://x.com/OvereqZ_otomate/status/1824791498556342519	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】本日開催されましたオトメイトパーティー2024にて発表となりましたメインキャストをご紹介📢ー慇懃無礼
c131375	v47546	東里 環	@hanakare_ml	https://x.com/hanakare_ml/status/2085928989248426368	フルネーム	2026-09-12	要確認 ｜ 💐花笑む彼と💐  キャラクター 身長表公開📏ꕥ━━━━━━━━━━━ꕥ東里 環：182cmブルースター編主人公：167c
c131377	v47546	栖川 銀之助	@hanakare_ml	https://x.com/hanakare_ml/status/2085928989248426368	フルネーム	2026-09-12	要確認 ｜ 💐花笑む彼と💐  キャラクター 身長表公開📏ꕥ━━━━━━━━━━━ꕥ東里 環：182cmブルースター編主人公：167c
c131378	v47546	市毛 北斗	@hanakare_ml	https://x.com/hanakare_ml/status/2085930246801342685	フルネーム	2026-09-12	要確認 ｜ 💐花笑む彼と💐  キャラクター 身長表公開📏ꕥ━━━━━━━━━━━ꕥ市毛北斗：185cmアネモネ編主人公：163cm美
c131380	v47546	美波 天弥	@hanakare_ml	https://x.com/hanakare_ml/status/2085930246801342685	フルネーム	2026-09-12	要確認 ｜ 💐花笑む彼と💐  キャラクター 身長表公開📏ꕥ━━━━━━━━━━━ꕥ市毛北斗：185cmアネモネ編主人公：163cm美
c155198	v47769	チョウ・ヒヨク	@NeonClash_EL	https://x.com/NeonClash_EL/status/2084474414725529622	フルネーム	2026-09-12	紹介らしい ｜ ╋━━━━━━━　　キャラ紹介　　　　━━━━━━━╋🟨.────────────────チョウ・ヒヨク (CV.鈴木崚
c155199	v47769	ソディック・モネ	@NeonClash_EL	https://x.com/NeonClash_EL/status/2084836791740227948	フルネーム	2026-09-12	紹介らしい ｜ ╋━━━━━━━　　キャラ紹介　　　　━━━━━━━╋🟥.────────────────ソディック・モネ (CV.福山
c155200	v47769	ソン・マシロ	@NeonClash_EL	https://x.com/NeonClash_EL/status/2085199194038661234	フルネーム	2026-09-12	紹介らしい ｜ ╋━━━━━━━　　キャラ紹介　　　　━━━━━━━╋🟪.────────────────ソン・マシロ (CV.土岐隼一
c159792	v47770	ヨルカ・ユールウッド	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2092809332320846193	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛オルセムルートに登場するこの二人を紹介❤️✦ダレン・ユールウッド… CV. #千
c159792	v47770	ヨルカ・ユールウッド	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2090031027322540103	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛カノアルートに登場するこのキャラを紹介💚✦インレイ・グッドマン… CV. #増谷
c159793	v47770	ティルケット・ハルムショー	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2078313813057974753	フルネーム	2026-09-12	紹介らしい ｜ ◤￣￣￣￣￣￣￣￣￣￣💛ティルケット・ハルムショー　┈┈┈┈••✧ CV. #岡本信彦　　　＿＿＿＿＿＿＿＿＿＿◢💎俺た
c159794	v47770	オルセム・ヘルハンド	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2079038590613672076	フルネーム	2026-09-12	紹介らしい ｜ ◤￣￣￣￣￣￣￣￣￣￣❤️オルセム・ヘルハンド　┈┈┈┈••✧ CV. #前野智昭　　　＿＿＿＿＿＿＿＿＿＿◢💎どう足掻
c159794	v47770	オルセム・ヘルハンド	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2092809332320846193	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛オルセムルートに登場するこの二人を紹介❤️✦ダレン・ユールウッド… CV. #千
c159795	v47770	ヒース・クレセント	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2091722171001500057	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛ヒースルートに登場するこのキャラを紹介💙✦エイラ・ハーウィック… CV. #春日
c159796	v47770	カノア・フォルティス	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2078434618663907644	フルネーム	2026-09-12	紹介らしい ｜ ◤￣￣￣￣￣￣￣￣￣￣💚カノア・フォルティス　┈┈┈┈••✧ CV. #天﨑滉平 　　　＿＿＿＿＿＿＿＿＿＿◢💎１人には
c159796	v47770	カノア・フォルティス	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2090031027322540103	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛カノアルートに登場するこのキャラを紹介💚✦インレイ・グッドマン… CV. #増谷
c159797	v47770	ユージーン	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2078796996555780394	その他	2026-09-12	紹介らしい ｜ ◤￣￣￣￣￣￣￣￣￣￣💜ユージーン　┈┈┈┈••✧ CV. #佐藤拓也　　　＿＿＿＿＿＿＿＿＿＿◢💎どうして僕は、　こん
c159797	v47770	ユージーン	@sinsofKALEIDO	https://x.com/sinsofKALEIDO/status/2092205356717945147	その他	2026-09-12	紹介らしい ｜ 💎サブキャラ紹介￣￣￣￣￣￣￣￣￣￣￣゛ユージーンルートに登場するこのキャラを紹介💜✦ウィロウ・アコニット… CV. #
c139737	v48830	間宮 仁章	@distoco	https://x.com/distoco/status/1855808698737897723	フルネーム	2026-09-12	紹介らしい ｜ ――――――――――――🦋キャスト紹介🦋――――――――――――◆間宮 仁章　CV： #竹田海渡主人公の幼馴染。中学に上
c139738	v48830	要 邦孝	@distoco	https://x.com/distoco/status/1855808506752041456	フルネーム	2026-09-12	紹介らしい ｜ ――――――――――――🦋キャスト紹介🦋――――――――――――◆要 邦孝　CV： #小野 将夢一連の連続殺人を担当して
c139739	v48830	鳴海 誠一	@distoco	https://x.com/distoco/status/1855808594329104726	フルネーム	2026-09-12	紹介らしい ｜ ――――――――――――🦋キャスト紹介🦋――――――――――――◆鳴海 誠一　CV： #郷田翼主人公の周りで起こる連続殺
c139740	v48830	二ノ瀬 隼人	@distoco	https://x.com/distoco/status/1855808844318093590	フルネーム	2026-09-12	紹介らしい ｜ ――――――――――――🦋キャスト紹介🦋――――――――――――◆二ノ瀬 隼人　CV： #坂田将吾主人公が死に際を考えて
c141241	v49599	ジェレメ	@steam_prison	https://x.com/steam_prison/status/1770012334557180109	プロフィール	2026-09-12	紹介らしい ｜ 🌫️スチームプリズン -Beyond the Steam-🌫️【新キャラクター情報】霧を越えた先で出会う二人の王、弟王ジ
c141241	v49599	ジェレメ	@steam_prison	https://x.com/steam_prison/status/1818119382628995267	誕生日	2026-09-12	紹介らしい ｜ 【スチームプリズン -Beyond the Steam-】ハッピーバースデー！ジェレメ！本日7月30日は、霧を越えた先の
c141242	v49599	ジェバイト	@steam_prison	https://x.com/steam_prison/status/1770012334557180109	プロフィール	2026-09-12	紹介らしい ｜ 🌫️スチームプリズン -Beyond the Steam-🌫️【新キャラクター情報】霧を越えた先で出会う二人の王、弟王ジ
c141242	v49599	ジェバイト	@steam_prison	https://x.com/steam_prison/status/1795651284625948976	誕生日	2026-09-12	紹介らしい ｜ 【2024年発売予定 スチームプリズン -Beyond the Steam-】🎉ハッピーバースデー🎂ジェバイト！本日5月
c64396	v49599	ザクセン・ブランデンブルク	@steam_prison	https://x.com/steam_prison/status/1859069159294074982	フルネーム	2026-09-12	紹介らしい ｜ 2024年11月28日(木)発売『スチームプリズン -Beyond the Steam-』霧をこえるまであと8日⏰️カウ
c136927	v49600	エリヤ	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973946357099766215	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　エリヤ　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「俺たちが出会ってから、　もうそんなに経つんだなぁ」#オ
c136928	v49600	フィン	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973946608778949004	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　フィン　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「お前がビバリウムに来て番となったのは、　つい最近のよう
c136929	v49600	イーノ	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973947112124788896	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　イーノ　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「今日は君に出会ってから、　たーっくさん時間が過ぎたよっ
c136930	v49600	アルヴィン	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973946860500103203	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　アルヴィン　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「……きみと出会ってから、　ずいぶんと長い時間が経過
c136931	v49600	ミロ	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973947363904663615	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　ミロ　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「あー、お前に初めて会ったのは　もうそんな前だったか」#オ
c136932	v49600	テオ	@HoneyV_otome	https://x.com/HoneyV_otome/status/1973947615105749200	その他	2026-09-12	要確認 ｜ 【１周年記念メッセージ】🌺　テオ　🐾￣￣￣￣￣￣￣￣￣￣￣￣￣「１周年記念……？　人間って本当に記念日が好きだよね」#オ
c141066	v49601	レティシア・シャルダン	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/1917232413542908048	誕生日	2026-09-12	要確認 ｜ ❄【Happy Birthday🎉】本日はレティシアの誕生日🎂お祝いに、原画の#御堂マヰカ から描きおろしイラストをいた
c141068	v49601	レジス・ド・ルペルティエ	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/1886701479236657216	プロフィール	2026-09-12	紹介らしい ｜ ❄【キャラクター情報②】＜攻略キャラクター＞グラーディアの若き皇帝✧ レジス・ド・ルペルティエ￣￣￣￣￣￣￣￣￣￣￣￣￣
c141069	v49601	エリアス・ベルニエ	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/1887063866766770281	プロフィール	2026-09-12	紹介らしい ｜ ❄【キャラクター情報②】＜攻略キャラクター＞敬虔なる『神の子』✧ エリアス・ベルニエ￣￣￣￣￣￣￣￣￣￣CV. #りうら
c141070	v49601	ディラン・ギベール	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/1886701730626166912	プロフィール	2026-09-12	紹介らしい ｜ ❄【キャラクター情報③】＜攻略キャラクター＞冷徹な宰相✧ ディラン・ギベール￣￣￣￣￣￣￣￣￣￣CV. #鈴木崚汰🎞️キ
c141071	v49601	オスカー・シルヴェストリ	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/1887064118638555259	プロフィール	2026-09-12	紹介らしい ｜ ❄【キャラクター情報③】＜攻略キャラクター＞兄のような頼れる護衛✧ オスカー・シルヴェストリ￣￣￣￣￣￣￣￣￣￣￣￣￣C
c141072	v49601	イヴェール	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/2032639098368725242	その他	2026-09-12	紹介らしい ｜ ❄【White Day 💝 Hiver】《謎に包まれた冬の神》✧ イヴェール￣￣￣￣￣￣￣￣￣￣￣￣￣CV. #立花慎之
c141072	v49601	イヴェール	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/2027308725548294579	その他	2026-09-12	紹介らしい ｜ ❄【1er Anniversaire❄Hiver】《謎に包まれた冬の神》✧ イヴェール￣￣￣￣￣￣￣￣￣￣￣￣￣CV.
c141072	v49601	イヴェール	@fuyuzono_otome	https://x.com/fuyuzono_otome/status/2036458026559812065	誕生日	2026-09-12	要確認 ｜ ❄【Happy Birthday🎉】本日はイヴェールの誕生日🎂お祝いに、原画の#御堂マヰカ から描きおろしイラストをいた
c146087	v51912	雅火	@unlogical_jp	https://x.com/unlogical_jp/status/2014609304272388176	その他	2026-09-12	紹介らしい ｜ ◤     🪐UN:LOGICAL🪐                                      コラム抜
c146088	v51912	宗像 戒	@unlogical_jp	https://x.com/unlogical_jp/status/2014971463510655383	フルネーム	2026-09-12	紹介らしい ｜ ◤     🪐UN:LOGICAL🪐                                      コラム抜
c146089	v51912	永守 藍	@unlogical_jp	https://x.com/unlogical_jp/status/2015333838583693822	フルネーム	2026-09-12	紹介らしい ｜ ◤     🪐UN:LOGICAL🪐                                      コラム抜
c146090	v51912	弥坂 奏壱	@unlogical_jp	https://x.com/unlogical_jp/status/2015696220501807119	フルネーム	2026-09-12	紹介らしい ｜ ◤     🪐UN:LOGICAL🪐                                      コラム抜
c146091	v51912	ユーリ	@unlogical_jp	https://x.com/unlogical_jp/status/2016058606656094684	その他	2026-09-12	紹介らしい ｜ ◤     🪐UN:LOGICAL🪐                                      コラム抜
c141105	v52266	雅玖	@mononok_otomate	https://x.com/mononok_otomate/status/1943867922444599567	その他	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　┄┄◦❀◦❀▶︎佐吉(#近藤隆)雅玖に仕えている烏天狗🐦‍⬛人情が深く
c141105	v52266	雅玖	@mononok_otomate	https://x.com/mononok_otomate/status/1943505533199319117	その他	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　 ┄┄◦❀◦❀▶︎雅玖(#浪川大輔)狼の妖怪🐺妖怪の世界『深月鏡』の長
c141107	v52266	煌仁	@mononok_otomate	https://x.com/mononok_otomate/status/1943596137669165145	その他	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　┄┄◦❀◦❀▶︎煌仁(#天﨑滉平)狸妖怪一族の次期長候補🦝人に取り入る
c141108	v52266	佐吉	@mononok_otomate	https://x.com/mononok_otomate/status/1943867922444599567	その他	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　┄┄◦❀◦❀▶︎佐吉(#近藤隆)雅玖に仕えている烏天狗🐦‍⬛人情が深く
c141109	v52266	千暁	@mononok_otomate	https://x.com/mononok_otomate/status/1944230300646584533	その他	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　┄┄◦❀◦❀▶︎千暁(#戸谷菊之介)幻怪の森にある巨石に長い間封印され
c141110	v52266	芦屋 総佑	@mononok_otomate	https://x.com/mononok_otomate/status/1944596201808048198	フルネーム	2026-09-12	紹介らしい ｜ ❀◦❀◦┄┄  #ものちぎ キャラ紹介　　　　　　┄┄◦❀◦❀▶︎芦屋 総佑(#小林裕介)芦屋道満の末裔で、主人公の幼馴
c141097	v52275	石谷 虎之助	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1922577633306669064	販促	2026-09-12	紹介らしい ｜ 【発売間近！キャラクター紹介①】石谷虎之助／いしやとらのすけ声：#堀江瞬2025年5月29日発売予定―ご予約受付中ー🔽公
c141098	v52275	飯山 貞吉	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1922577877452894624	販促	2026-09-12	紹介らしい ｜ 【発売間近！キャラクター紹介②】飯山貞吉／いいやまさだきち声：#小林千晃2025年5月29日発売予定―ご予約受付中ー🔽公
c141099	v52275	岡本 三郎	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1983549387637710890	誕生日	2026-09-12	要確認 ｜ 【㊗️誕生日】新暦10月30日は岡本三郎の誕生日です！煮たか氏による描き下ろしイラストでお祝いします🍁✨「欲しいもの？な
c141100	v52275	山瀬 大蔵	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1922940265616085052	販促	2026-09-12	紹介らしい ｜ 【発売間近！キャラクター紹介④】山瀬大蔵／やませおおくら声：#木村良平2025年5月29日発売予定―ご予約受付中ー🔽公式
c141101	v52275	神崎 宗十郎	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1923302411978080326	販促	2026-09-12	紹介らしい ｜ 【発売間近！キャラクター紹介⑤】神崎宗十郎／かんざきそうじゅうろう声：#安元洋貴2025年5月29日発売予定―ご予約受付
c141102	v52275	秋月 栄次郎	@BYAKKO_otomate	https://x.com/BYAKKO_otomate/status/1923302653561385382	販促	2026-09-12	紹介らしい ｜ 【発売間近！キャラクター紹介⑥】秋月栄次郎／あきづきえいじろう声：#興津和幸2025年5月29日発売予定―ご予約受付中ー
c149421	v52279	玉彗	@Mk_otomate	https://x.com/Mk_otomate/status/2046786065898623002	その他	2026-09-12	紹介らしい ｜ ＜#マツリカk FD 🍑発売カウントダウン✨＞＼発売まで、あと01日！！／『マツリカの炯-kEi- 天命華燭伝』2026
c142354	v52771	月城 葦夜	@samudari_ml	https://x.com/samudari_ml/status/2091729711776833665	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║月城葦夜◢　個別ルートテーマ ❯❯❯「思い出」- - - - - - - - - - - -
c142355	v52771	花丘 槙尾	@samudari_ml	https://x.com/samudari_ml/status/2084119566817321183	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║花丘槙尾◢　個別ルートテーマ ❯❯❯「嘘」- - - - - - - - - - - - -
c142356	v52771	善知鳥 全	@samudari_ml	https://x.com/samudari_ml/status/2084844342343008397	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║善知鳥全◢　個別ルートテーマ ❯❯❯「信頼」- - - - - - - - - - - -
c142357	v52771	風見 琉佳	@samudari_ml	https://x.com/samudari_ml/status/2086656281348292779	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║風見琉佳◢　個別ルートテーマ ❯❯❯「繋がり」- - - - - - - - - - - -
c142358	v52771	月城 茅	@samudari_ml	https://x.com/samudari_ml/status/2087381056878211321	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║月城茅◢　個別ルートテーマ ❯❯❯「成長」- - - - - - - - - - - - -
c142359	v52771	空閑  円	@samudari_ml	https://x.com/samudari_ml/status/2092454489420943665	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║空閑巴◢　個別ルートテーマ ❯❯❯「強さ」- - - - - - - - - - - - -
c142360	v52771	日向野  駿	@samudari_ml	https://x.com/samudari_ml/status/2089917774386643170	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║日向野駿◢　個別ルートテーマ ❯❯❯「未来」- - - - - - - - - - - -
c142361	v52771	海瀬 隼人	@samudari_ml	https://x.com/samudari_ml/status/2089192996596285737	プロフィール	2026-09-12	要確認 ｜ ◤キャラクターPickup║海瀬隼人◢　個別ルートテーマ ❯❯❯「後悔」- - - - - - - - - - - -
c137375	v53877	石蕗	@uchronia_jp	https://x.com/uchronia_jp/status/1726436493324161029	プロフィール	2026-09-12	紹介らしい ｜ 【サブキャラクター紹介8】石蕗｜TsuwabukiCV.阿座上洋平◆黒鶴の士官依の兄。真面目で堅物と思われがちだが、柔軟
c137377	v53877	鳴神	@uchronia_jp	https://x.com/uchronia_jp/status/1712451307695645133	プロフィール	2026-09-12	紹介らしい ｜ 【サブキャラクター紹介1】鳴神｜NarukamiCV.日野 聡◆主人公の昔馴染み凍玻璃に暮らす青年。主人公とは幼い頃から
c137377	v53877	鳴神	@uchronia_jp	https://x.com/uchronia_jp/status/1764485933003341994	プロフィール	2026-09-12	紹介らしい ｜ 【サブキャラクター紹介｜その他1】顔馴染みにお医者さん。凍玻璃（いてはり）に暮らす人々をご紹介。◆鳴神　CV. #日野聡
c5247	v5472	月宮 林檎	@utapri_official	https://x.com/utapri_official/status/1966366162712920228	誕生日	2026-09-12	要確認 ｜ 【BIRTHDAY】9月15日は月宮林檎のお誕生日です。長野県出身。得意楽器はクラリネット。趣味はカメラと手づくりコスメ
c5248	v5472	日向 龍也	@utapri_official	https://x.com/utapri_official/status/2054143547528696095	誕生日	2026-09-12	要確認 ｜ 【訂正／BIRTHDAY】5月15日は日向龍也のお誕生日です。千葉県出身。得意楽器はトランペット。好きな食べ物は納豆。こ
c149422	v54934	ソフィア	@CC_otomate	https://x.com/CC_otomate/status/2049323033073271084	その他	2026-09-12	紹介らしい ｜ 【CHARACTER】⛓主人公⛓―― 破天荒聖女　17代目ジャンヌ・ダルク ――ソフィアCV. なし （名前変更可能）#
c149423	v54934	リーズ・ルネ・シャナ	@CC_otomate	https://x.com/CC_otomate/status/2075127820578173205	フルネーム	2026-09-12	紹介らしい ｜ 【SPECIAL】『CRAZY CHA!N -エルピスの鎖-』⛓￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣　    ―― 発売記
c149423	v54934	リーズ・ルネ・シャナ	@CC_otomate	https://x.com/CC_otomate/status/2086648735053062597	フルネーム	2026-09-12	要確認 ｜ 【SPECIAL】⛓￣￣￣￣￣￣￣￣￣￣￣￣￣　　　　 特別企画 彼に聞きたいことアンケート＿＿＿＿＿＿＿＿＿＿＿＿＿⛓
c149480	v54934	レクス・ド・クラーシェル	@CC_otomate	https://x.com/CC_otomate/status/2075128068797284578	フルネーム	2026-09-12	紹介らしい ｜ 【SPECIAL】『CRAZY CHA!N -エルピスの鎖-』⛓￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣　　   ―― 発
c149480	v54934	レクス・ド・クラーシェル	@CC_otomate	https://x.com/CC_otomate/status/2087011131135291580	フルネーム	2026-09-12	要確認 ｜ 【SPECIAL】⛓￣￣￣￣￣￣￣￣￣￣￣￣￣　　　　 特別企画 彼に聞きたいことアンケート＿＿＿＿＿＿＿＿＿＿＿＿＿⛓
c149481	v54934	ヴァーデス	@CC_otomate	https://x.com/CC_otomate/status/2075128320627294561	その他	2026-09-12	紹介らしい ｜ 【SPECIAL】『CRAZY CHA!N -エルピスの鎖-』⛓￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣　　―― 発売記念メッセ
c149481	v54934	ヴァーデス	@CC_otomate	https://x.com/CC_otomate/status/2087373539993428220	その他	2026-09-12	要確認 ｜ 【SPECIAL】⛓￣￣￣￣￣￣￣￣￣￣￣￣￣　　　　 特別企画 彼に聞きたいことアンケート＿＿＿＿＿＿＿＿＿＿＿＿＿⛓
c149482	v54934	フラトニス・ライラプス	@CC_otomate	https://x.com/CC_otomate/status/2075128572138975384	フルネーム	2026-09-12	紹介らしい ｜ 【SPECIAL】『CRAZY CHA!N -エルピスの鎖-』⛓￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣　　 ―― 発売記念
c149482	v54934	フラトニス・ライラプス	@CC_otomate	https://x.com/CC_otomate/status/2087736041268801767	フルネーム	2026-09-12	要確認 ｜ 【SPECIAL】⛓￣￣￣￣￣￣￣￣￣￣￣￣￣　　　　 特別企画 彼に聞きたいことアンケート＿＿＿＿＿＿＿＿＿＿＿＿＿⛓
c149483	v54934	クロノール	@CC_otomate	https://x.com/CC_otomate/status/2062731143699419215	その他	2026-09-12	紹介らしい ｜ 【CHARACTER】『CRAZY CHA!N -エルピスの鎖-』クロノールCV. #古川慎⛓￣￣￣￣￣￣￣￣￣￣￣￣￣
c157337	v54934	God	@CC_otomate	https://x.com/CC_otomate/status/2063093524254409011	その他	2026-09-12	紹介らしい ｜ 【CHARACTER】『CRAZY CHA!N -エルピスの鎖-』ＧｏｄCV. #梶裕貴⛓￣￣￣￣￣￣￣￣￣￣￣￣￣　「
c157310	v56686	新起 生絃	@MIX_otomate	https://x.com/MIX_otomate/status/2095074257596219531	フルネーム	2026-09-12	紹介らしい ｜ 🏀CHARACTER🏀『MIX DUNK -KING OF BASKETBALL-』💜新起 生絃（CV：#沢城千春）「参
c157311	v56686	玖保田 樹	@MIX_otomate	https://x.com/MIX_otomate/status/2095436888911786131	フルネーム	2026-09-12	紹介らしい ｜ 🏀CHARACTER🏀『MIX DUNK -KING OF BASKETBALL-』💛玖保田 樹（CV：#榎木淳弥）「食
